distance;n_common_business_interest;skills_distinct_sum;common_skills;hobbies_distinct_sum;common_hobbies;proximityScore;businessInterestsScore;skillsScore;hobbiesScore;total_score
400;1;4;3;3;0;20,88;18,75;5;0;44,63
400;1;4;3;4;0;20,88;18,75;5;0;44,63
400;0;4;0;4;1;20,88;0;20;3,75;44,63
400;1;4;3;2;0;20,88;18,75;5;0;44,63
400;1;3;3;3;1;20,88;18,75;0;5;44,63
400;0;5;0;4;1;20,88;0;20;3,75;44,63
400;0;3;0;4;1;20,88;0;20;3,75;44,63
400;0;2;0;4;1;20,88;0;20;3,75;44,63
200;0;5;2;4;1;28,9;0;12;3,75;44,65
200;0;5;1;3;0;28,9;0;16;0;44,9
200;0;5;1;4;0;28,9;0;16;0;44,9
200;0;5;1;2;0;28,9;0;16;0;44,9
0;0;2;2;3;1;40;0;0;5;45
0;0;4;3;2;0;40;0;5;0;45
0;0;3;3;3;1;40;0;0;5;45
0;0;4;4;3;1;40;0;0;5;45
0;0;5;5;3;1;40;0;0;5;45
0;0;4;3;4;0;40;0;5;0;45
0;0;4;3;3;0;40;0;5;0;45
400;3;2;2;3;0;20,88;24,25;0;0;45,14
400;3;2;2;4;0;20,88;24,25;0;0;45,14
400;3;5;5;3;0;20,88;24,25;0;0;45,14
400;3;3;3;2;0;20,88;24,25;0;0;45,14
400;3;3;3;3;0;20,88;24,25;0;0;45,14
400;3;5;5;4;0;20,88;24,25;0;0;45,14
400;3;4;4;4;0;20,88;24,25;0;0;45,14
400;3;5;5;2;0;20,88;24,25;0;0;45,14
400;3;2;2;2;0;20,88;24,25;0;0;45,14
400;3;4;4;2;0;20,88;24,25;0;0;45,14
400;3;4;4;3;0;20,88;24,25;0;0;45,14
400;3;3;3;4;0;20,88;24,25;0;0;45,14
200;0;4;3;4;3;28,9;0;5;11,25;45,15
100;0;5;5;4;3;34;0;0;11,25;45,25
100;0;2;2;4;3;34;0;0;11,25;45,25
100;0;4;4;4;3;34;0;0;11,25;45,25
100;0;3;3;4;3;34;0;0;11,25;45,25
300;0;3;1;4;2;24,56;0;13,33;7,5;45,4
300;0;3;1;2;1;24,56;0;13,33;7,5;45,4
400;0;3;1;4;3;20,88;0;13,33;11,25;45,46
100;0;5;4;4;2;34;0;4;7,5;45,5
100;0;5;4;2;1;34;0;4;7,5;45,5
300;0;5;1;3;1;24,56;0;16;5;45,56
200;0;3;2;3;2;28,9;0;6,67;10;45,57
400;4;5;5;2;0;20,88;24,7;0;0;45,58
400;4;4;4;2;0;20,88;24,7;0;0;45,58
400;4;4;4;3;0;20,88;24,7;0;0;45,58
400;4;5;5;4;0;20,88;24,7;0;0;45,58
400;4;4;4;4;0;20,88;24,7;0;0;45,58
400;4;3;3;2;0;20,88;24,7;0;0;45,58
400;4;3;3;3;0;20,88;24,7;0;0;45,58
400;4;2;2;4;0;20,88;24,7;0;0;45,58
400;4;2;2;3;0;20,88;24,7;0;0;45,58
400;4;2;2;2;0;20,88;24,7;0;0;45,58
400;4;5;5;3;0;20,88;24,7;0;0;45,58
400;4;3;3;4;0;20,88;24,7;0;0;45,58
100;0;3;2;3;1;34;0;6,67;5;45,67
100;0;5;3;4;1;34;0;8;3,75;45,75
400;5;5;5;4;0;20,88;24,89;0;0;45,77
400;5;3;3;4;0;20,88;24,89;0;0;45,77
400;5;2;2;4;0;20,88;24,89;0;0;45,77
400;5;3;3;3;0;20,88;24,89;0;0;45,77
400;5;4;4;2;0;20,88;24,89;0;0;45,77
400;5;4;4;4;0;20,88;24,89;0;0;45,77
400;5;4;4;3;0;20,88;24,89;0;0;45,77
400;5;2;2;2;0;20,88;24,89;0;0;45,77
400;5;2;2;3;0;20,88;24,89;0;0;45,77
400;5;3;3;2;0;20,88;24,89;0;0;45,77
400;5;5;5;3;0;20,88;24,89;0;0;45,77
400;5;5;5;2;0;20,88;24,89;0;0;45,77
300;0;4;2;4;3;24,56;0;10;11,25;45,82
300;0;2;1;4;3;24,56;0;10;11,25;45,82
400;0;4;2;3;3;20,88;0;10;15;45,88
400;0;3;0;3;1;20,88;0;20;5;45,88
400;0;2;1;3;3;20,88;0;10;15;45,88
400;0;4;2;4;4;20,88;0;10;15;45,88
400;0;5;0;3;1;20,88;0;20;5;45,88
400;0;2;0;3;1;20,88;0;20;5;45,88
400;0;2;1;4;4;20,88;0;10;15;45,88
400;0;4;1;3;2;20,88;0;15;10;45,88
400;0;2;1;2;2;20,88;0;10;15;45,88
400;0;4;2;2;2;20,88;0;10;15;45,88
400;0;4;0;3;1;20,88;0;20;5;45,88
200;0;5;2;3;1;28,9;0;12;5;45,9
200;0;3;1;4;1;28,9;0;13,33;3,75;45,98
100;0;5;2;4;0;34;0;12;0;46
100;0;5;2;2;0;34;0;12;0;46
100;0;5;2;3;0;34;0;12;0;46
300;0;3;2;2;2;24,56;0;6,67;15;46,23
300;0;3;2;4;4;24,56;0;6,67;15;46,23
300;0;3;2;3;3;24,56;0;6,67;15;46,23
400;1;3;2;2;0;20,88;18,75;6,67;0;46,3
400;1;3;2;3;0;20,88;18,75;6,67;0;46,3
400;1;3;2;4;0;20,88;18,75;6,67;0;46,3
200;0;2;1;2;1;28,9;0;10;7,5;46,4
200;0;2;1;4;2;28,9;0;10;7,5;46,4
200;0;4;2;4;2;28,9;0;10;7,5;46,4
200;0;4;2;2;1;28,9;0;10;7,5;46,4
100;0;4;3;4;2;34;0;5;7,5;46,5
100;0;4;3;2;1;34;0;5;7,5;46,5
300;0;5;2;3;2;24,56;0;12;10;46,56
0;0;3;2;2;0;40;0;6,67;0;46,67
0;0;3;2;3;0;40;0;6,67;0;46,67
0;0;3;2;4;0;40;0;6,67;0;46,67
200;0;3;2;4;3;28,9;0;6,67;11,25;46,82
400;0;5;1;3;2;20,88;0;16;10;46,88
200;0;5;3;3;2;28,9;0;8;10;46,9
100;0;5;3;3;1;34;0;8;5;47
300;0;4;1;2;1;24,56;0;15;7,5;47,06
300;1;3;3;4;1;24,56;18,75;0;3,75;47,06
300;1;5;5;4;1;24,56;18,75;0;3,75;47,06
300;1;2;2;4;1;24,56;18,75;0;3,75;47,06
300;1;4;4;4;1;24,56;18,75;0;3,75;47,06
300;0;4;1;4;2;24,56;0;15;7,5;47,06
400;1;5;5;4;2;20,88;18,75;0;7,5;47,13
400;1;5;5;2;1;20,88;18,75;0;7,5;47,13
400;1;2;2;4;2;20,88;18,75;0;7,5;47,13
400;1;3;3;2;1;20,88;18,75;0;7,5;47,13
400;0;4;1;4;3;20,88;0;15;11,25;47,13
400;1;2;2;2;1;20,88;18,75;0;7,5;47,13
400;1;3;3;4;2;20,88;18,75;0;7,5;47,13
400;1;4;4;2;1;20,88;18,75;0;7,5;47,13
400;1;4;4;4;2;20,88;18,75;0;7,5;47,13
200;0;3;1;3;1;28,9;0;13,33;5;47,23
300;1;5;4;2;0;24,56;18,75;4;0;47,32
300;1;5;4;4;0;24,56;18,75;4;0;47,32
300;1;5;4;3;0;24,56;18,75;4;0;47,32
100;0;3;1;4;0;34;0;13,33;0;47,33
100;0;3;1;2;0;34;0;13,33;0;47,33
100;0;3;1;3;0;34;0;13,33;0;47,33
400;1;5;4;4;1;20,88;18,75;4;3,75;47,38
0;0;5;5;4;2;40;0;0;7,5;47,5
0;0;2;2;2;1;40;0;0;7,5;47,5
0;0;5;5;2;1;40;0;0;7,5;47,5
0;0;3;3;4;2;40;0;0;7,5;47,5
0;0;4;4;4;2;40;0;0;7,5;47,5
0;0;2;2;4;2;40;0;0;7,5;47,5
0;0;4;4;2;1;40;0;0;7,5;47,5
0;0;3;3;2;1;40;0;0;7,5;47,5
300;0;5;3;3;3;24,56;0;8;15;47,56
300;0;5;3;4;4;24,56;0;8;15;47,56
300;0;5;3;2;2;24,56;0;8;15;47,56
400;1;5;3;2;0;20,88;18,75;8;0;47,63
400;1;5;3;3;0;20,88;18,75;8;0;47,63
400;1;5;3;4;0;20,88;18,75;8;0;47,63
200;0;4;1;4;1;28,9;0;15;3,75;47,65
200;1;4;4;2;0;28,9;18,75;0;0;47,65
200;1;2;2;4;0;28,9;18,75;0;0;47,65
200;1;5;5;4;0;28,9;18,75;0;0;47,65
200;1;3;3;3;0;28,9;18,75;0;0;47,65
200;1;3;3;2;0;28,9;18,75;0;0;47,65
200;1;4;4;4;0;28,9;18,75;0;0;47,65
200;1;2;2;3;0;28,9;18,75;0;0;47,65
200;1;4;4;3;0;28,9;18,75;0;0;47,65
200;1;5;5;3;0;28,9;18,75;0;0;47,65
200;1;5;5;2;0;28,9;18,75;0;0;47,65
200;1;2;2;2;0;28,9;18,75;0;0;47,65
200;1;3;3;4;0;28,9;18,75;0;0;47,65
100;0;4;2;4;1;34;0;10;3,75;47,75
100;0;2;1;4;1;34;0;10;3,75;47,75
0;0;5;4;4;1;40;0;4;3,75;47,75
300;0;5;2;4;3;24,56;0;12;11,25;47,82
400;0;5;2;4;4;20,88;0;12;15;47,88
400;0;5;2;2;2;20,88;0;12;15;47,88
400;0;5;2;3;3;20,88;0;12;15;47,88
300;2;2;2;2;0;24,56;23,32;0;0;47,88
300;2;4;4;4;0;24,56;23,32;0;0;47,88
300;2;5;5;3;0;24,56;23,32;0;0;47,88
300;2;4;4;3;0;24,56;23,32;0;0;47,88
300;2;2;2;3;0;24,56;23,32;0;0;47,88
300;2;4;4;2;0;24,56;23,32;0;0;47,88
300;2;3;3;2;0;24,56;23,32;0;0;47,88
300;2;5;5;4;0;24,56;23,32;0;0;47,88
300;2;5;5;2;0;24,56;23,32;0;0;47,88
300;2;2;2;4;0;24,56;23,32;0;0;47,88
300;2;3;3;4;0;24,56;23,32;0;0;47,88
300;2;3;3;3;0;24,56;23,32;0;0;47,88
300;0;3;1;3;2;24,56;0;13,33;10;47,9
200;0;5;4;3;3;28,9;0;4;15;47,9
200;0;5;4;2;2;28,9;0;4;15;47,9
200;0;5;4;4;4;28,9;0;4;15;47,9
400;2;3;3;4;1;20,88;23,32;0;3,75;47,95
400;2;5;5;4;1;20,88;23,32;0;3,75;47,95
400;2;2;2;4;1;20,88;23,32;0;3,75;47,95
400;2;4;4;4;1;20,88;23,32;0;3,75;47,95
100;0;5;4;3;2;34;0;4;10;48
0;0;5;3;2;0;40;0;8;0;48
0;0;5;3;3;0;40;0;8;0;48
0;0;5;3;4;0;40;0;8;0;48
300;0;5;1;2;1;24,56;0;16;7,5;48,06
300;0;5;1;4;2;24,56;0;16;7,5;48,06
400;0;5;1;4;3;20,88;0;16;11,25;48,13
200;0;5;3;4;3;28,9;0;8;11,25;48,15
100;0;3;2;2;1;34;0;6,67;7,5;48,17
100;0;3;2;4;2;34;0;6,67;7,5;48,17
400;2;5;4;2;0;20,88;23,32;4;0;48,2
400;2;5;4;3;0;20,88;23,32;4;0;48,2
400;2;5;4;4;0;20,88;23,32;4;0;48,2
300;1;2;2;3;1;24,56;18,75;0;5;48,32
300;1;3;3;3;1;24,56;18,75;0;5;48,32
300;1;4;3;3;0;24,56;18,75;5;0;48,32
300;0;3;0;4;1;24,56;0;20;3,75;48,32
300;1;5;5;3;1;24,56;18,75;0;5;48,32
300;0;2;0;4;1;24,56;0;20;3,75;48,32
300;0;4;0;4;1;24,56;0;20;3,75;48,32
300;0;5;0;4;1;24,56;0;20;3,75;48,32
300;1;4;3;2;0;24,56;18,75;5;0;48,32
300;1;4;3;4;0;24,56;18,75;5;0;48,32
300;1;4;4;3;1;24,56;18,75;0;5;48,32
400;0;2;0;4;2;20,88;0;20;7,5;48,38
400;0;5;0;2;1;20,88;0;20;7,5;48,38
400;0;2;0;2;1;20,88;0;20;7,5;48,38
400;0;4;0;2;1;20,88;0;20;7,5;48,38
400;0;3;0;2;1;20,88;0;20;7,5;48,38
400;0;5;0;4;2;20,88;0;20;7,5;48,38
400;0;4;0;4;2;20,88;0;20;7,5;48,38
400;0;3;0;4;2;20,88;0;20;7,5;48,38
400;1;4;3;4;1;20,88;18,75;5;3,75;48,38
200;0;5;2;2;1;28,9;0;12;7,5;48,4
200;0;5;2;4;2;28,9;0;12;7,5;48,4
400;1;5;4;3;1;20,88;18,75;4;5;48,63
200;0;5;1;4;1;28,9;0;16;3,75;48,65
0;0;4;3;4;1;40;0;5;3,75;48,75
300;3;3;3;3;0;24,56;24,25;0;0;48,82
300;3;3;3;4;0;24,56;24,25;0;0;48,82
300;3;4;4;2;0;24,56;24,25;0;0;48,82
300;3;4;4;3;0;24,56;24,25;0;0;48,82
300;3;4;4;4;0;24,56;24,25;0;0;48,82
300;3;5;5;4;0;24,56;24,25;0;0;48,82
300;3;2;2;4;0;24,56;24,25;0;0;48,82
300;3;5;5;3;0;24,56;24,25;0;0;48,82
300;3;3;3;2;0;24,56;24,25;0;0;48,82
300;3;5;5;2;0;24,56;24,25;0;0;48,82
300;3;2;2;3;0;24,56;24,25;0;0;48,82
300;3;2;2;2;0;24,56;24,25;0;0;48,82
400;3;4;4;4;1;20,88;24,25;0;3,75;48,89
400;3;3;3;4;1;20,88;24,25;0;3,75;48,89
400;3;5;5;4;1;20,88;24,25;0;3,75;48,89
400;3;2;2;4;1;20,88;24,25;0;3,75;48,89
200;0;4;0;2;0;28,9;0;20;0;48,9
200;0;4;3;3;3;28,9;0;5;15;48,9
200;0;4;1;3;1;28,9;0;15;5;48,9
200;0;3;0;2;0;28,9;0;20;0;48,9
200;0;3;0;3;0;28,9;0;20;0;48,9
200;0;5;0;4;0;28,9;0;20;0;48,9
200;0;4;3;2;2;28,9;0;5;15;48,9
200;0;2;0;4;0;28,9;0;20;0;48,9
200;0;4;3;4;4;28,9;0;5;15;48,9
200;0;3;0;4;0;28,9;0;20;0;48,9
200;0;2;1;3;2;28,9;0;10;10;48,9
200;0;2;0;2;0;28,9;0;20;0;48,9
200;0;5;0;2;0;28,9;0;20;0;48,9
200;0;4;0;3;0;28,9;0;20;0;48,9
200;0;5;0;3;0;28,9;0;20;0;48,9
200;0;4;0;4;0;28,9;0;20;0;48,9
200;0;2;0;3;0;28,9;0;20;0;48,9
200;0;4;2;3;2;28,9;0;10;10;48,9
100;0;3;3;2;2;34;0;0;15;49
0;0;5;4;3;1;40;0;4;5;49
100;0;4;3;3;2;34;0;5;10;49
100;0;4;1;3;0;34;0;15;0;49
100;0;5;5;3;3;34;0;0;15;49
100;0;4;1;4;0;34;0;15;0;49
100;0;3;3;4;4;34;0;0;15;49
100;0;5;5;4;4;34;0;0;15;49
100;0;4;4;4;4;34;0;0;15;49
100;0;3;3;3;3;34;0;0;15;49
100;0;5;5;2;2;34;0;0;15;49
100;0;4;2;3;1;34;0;10;5;49
100;0;4;1;2;0;34;0;15;0;49
100;0;2;2;2;2;34;0;0;15;49
100;0;4;4;3;3;34;0;0;15;49
100;0;2;2;4;4;34;0;0;15;49
100;0;2;1;3;1;34;0;10;5;49
100;0;4;4;2;2;34;0;0;15;49
100;0;2;2;3;3;34;0;0;15;49
400;3;5;4;2;0;20,88;24,25;4;0;49,14
400;3;5;4;4;0;20,88;24,25;4;0;49,14
400;3;5;4;3;0;20,88;24,25;4;0;49,14
300;0;3;1;4;3;24,56;0;13,33;11,25;49,15
400;2;2;2;3;1;20,88;23,32;0;5;49,2
400;2;4;3;4;0;20,88;23,32;5;0;49,2
400;2;4;3;2;0;20,88;23,32;5;0;49,2
400;2;4;3;3;0;20,88;23,32;5;0;49,2
400;2;5;5;3;1;20,88;23,32;0;5;49,2
400;2;4;4;3;1;20,88;23,32;0;5;49,2
400;2;3;3;3;1;20,88;23,32;0;5;49,2
400;0;3;1;4;4;20,88;0;13,33;15;49,21
400;0;3;1;3;3;20,88;0;13,33;15;49,21
400;0;3;1;2;2;20,88;0;13,33;15;49,21
100;0;5;4;4;3;34;0;4;11,25;49,25
300;4;2;2;2;0;24,56;24,7;0;0;49,27
300;4;4;4;2;0;24,56;24,7;0;0;49,27
300;4;4;4;4;0;24,56;24,7;0;0;49,27
300;4;3;3;4;0;24,56;24,7;0;0;49,27
300;4;5;5;2;0;24,56;24,7;0;0;49,27
300;4;3;3;2;0;24,56;24,7;0;0;49,27
300;4;4;4;3;0;24,56;24,7;0;0;49,27
300;4;2;2;3;0;24,56;24,7;0;0;49,27
300;4;2;2;4;0;24,56;24,7;0;0;49,27
300;4;3;3;3;0;24,56;24,7;0;0;49,27
300;4;5;5;4;0;24,56;24,7;0;0;49,27
300;4;5;5;3;0;24,56;24,7;0;0;49,27
400;4;2;2;4;1;20,88;24,7;0;3,75;49,33
400;4;4;4;4;1;20,88;24,7;0;3,75;49,33
400;4;5;5;4;1;20,88;24,7;0;3,75;49,33
400;4;3;3;4;1;20,88;24,7;0;3,75;49,33
300;5;5;5;2;0;24,56;24,89;0;0;49,45
300;5;4;4;4;0;24,56;24,89;0;0;49,45
300;5;5;5;3;0;24,56;24,89;0;0;49,45
300;5;4;4;3;0;24,56;24,89;0;0;49,45
300;5;5;5;4;0;24,56;24,89;0;0;49,45
300;5;3;3;2;0;24,56;24,89;0;0;49,45
300;5;4;4;2;0;24,56;24,89;0;0;49,45
300;5;2;2;2;0;24,56;24,89;0;0;49,45
300;5;3;3;4;0;24,56;24,89;0;0;49,45
300;5;2;2;3;0;24,56;24,89;0;0;49,45
300;5;3;3;3;0;24,56;24,89;0;0;49,45
300;5;2;2;4;0;24,56;24,89;0;0;49,45
100;0;5;3;4;2;34;0;8;7,5;49,5
100;0;5;3;2;1;34;0;8;7,5;49,5
400;5;4;4;4;1;20,88;24,89;0;3,75;49,52
400;5;5;5;4;1;20,88;24,89;0;3,75;49,52
400;5;2;2;4;1;20,88;24,89;0;3,75;49,52
400;5;3;3;4;1;20,88;24,89;0;3,75;49,52
300;0;5;0;3;1;24,56;0;20;5;49,56
300;0;3;0;3;1;24,56;0;20;5;49,56
300;0;4;1;3;2;24,56;0;15;10;49,56
300;0;2;1;3;3;24,56;0;10;15;49,56
300;0;4;2;3;3;24,56;0;10;15;49,56
300;0;2;1;4;4;24,56;0;10;15;49,56
300;0;2;0;3;1;24,56;0;20;5;49,56
300;0;4;0;3;1;24,56;0;20;5;49,56
300;0;4;2;4;4;24,56;0;10;15;49,56
300;0;4;2;2;2;24,56;0;10;15;49,56
300;0;2;1;2;2;24,56;0;10;15;49,56
400;4;5;4;4;0;20,88;24,7;4;0;49,58
400;4;5;4;3;0;20,88;24,7;4;0;49,58
400;4;5;4;2;0;20,88;24,7;4;0;49,58
400;1;2;1;2;0;20,88;18,75;10;0;49,63
400;1;2;1;3;0;20,88;18,75;10;0;49,63
400;1;2;1;4;0;20,88;18,75;10;0;49,63
400;1;2;2;3;2;20,88;18,75;0;10;49,63
400;1;3;3;3;2;20,88;18,75;0;10;49,63
400;1;4;2;3;0;20,88;18,75;10;0;49,63
400;1;4;2;4;0;20,88;18,75;10;0;49,63
400;1;4;3;3;1;20,88;18,75;5;5;49,63
400;1;4;4;3;2;20,88;18,75;0;10;49,63
400;1;5;5;3;2;20,88;18,75;0;10;49,63
400;1;4;2;2;0;20,88;18,75;10;0;49,63
200;0;3;1;4;2;28,9;0;13,33;7,5;49,73
200;0;3;1;2;1;28,9;0;13,33;7,5;49,73
100;0;5;2;4;1;34;0;12;3,75;49,75
400;5;5;4;4;0;20,88;24,89;4;0;49,77
400;5;5;4;2;0;20,88;24,89;4;0;49,77
400;5;5;4;3;0;20,88;24,89;4;0;49,77
200;0;5;1;3;1;28,9;0;16;5;49,9
300;1;3;2;3;0;24,56;18,75;6,67;0;49,98
300;1;3;2;2;0;24,56;18,75;6,67;0;49,98
300;1;3;2;4;0;24,56;18,75;6,67;0;49,98
0;0;3;3;3;2;40;0;0;10;50
0;0;4;2;2;0;40;0;10;0;50
0;0;2;1;2;0;40;0;10;0;50
0;0;4;2;3;0;40;0;10;0;50
0;0;4;2;4;0;40;0;10;0;50
0;0;4;3;3;1;40;0;5;5;50
0;0;2;1;4;0;40;0;10;0;50
0;0;2;1;3;0;40;0;10;0;50
100;0;5;1;4;0;34;0;16;0;50
100;0;5;1;3;0;34;0;16;0;50
0;0;4;4;3;2;40;0;0;10;50
0;0;5;5;3;2;40;0;0;10;50
0;0;2;2;3;2;40;0;0;10;50
100;0;5;1;2;0;34;0;16;0;50
400;1;3;2;4;1;20,88;18,75;6,67;3,75;50,05
400;3;2;2;3;1;20,88;24,25;0;5;50,14
400;3;4;4;3;1;20,88;24,25;0;5;50,14
400;3;5;5;3;1;20,88;24,25;0;5;50,14
400;3;4;3;4;0;20,88;24,25;5;0;50,14
400;3;4;3;3;0;20,88;24,25;5;0;50,14
400;3;3;3;3;1;20,88;24,25;0;5;50,14
400;3;4;3;2;0;20,88;24,25;5;0;50,14
200;0;4;2;4;3;28,9;0;10;11,25;50,15
200;0;2;1;4;3;28,9;0;10;11,25;50,15
100;0;4;3;4;3;34;0;5;11,25;50,25
0;0;3;2;4;1;40;0;6,67;3,75;50,42
300;0;5;1;3;2;24,56;0;16;10;50,56
200;0;3;2;2;2;28,9;0;6,67;15;50,57
200;0;3;2;3;3;28,9;0;6,67;15;50,57
200;0;3;2;4;4;28,9;0;6,67;15;50,57
400;4;4;3;4;0;20,88;24,7;5;0;50,58
400;4;4;4;3;1;20,88;24,7;0;5;50,58
400;4;3;3;3;1;20,88;24,7;0;5;50,58
400;4;5;5;3;1;20,88;24,7;0;5;50,58
400;4;2;2;3;1;20,88;24,7;0;5;50,58
400;4;4;3;2;0;20,88;24,7;5;0;50,58
400;4;4;3;3;0;20,88;24,7;5;0;50,58
100;0;3;2;3;2;34;0;6,67;10;50,67
400;5;2;2;3;1;20,88;24,89;0;5;50,77
400;5;3;3;3;1;20,88;24,89;0;5;50,77
400;5;5;5;3;1;20,88;24,89;0;5;50,77
400;5;4;3;2;0;20,88;24,89;5;0;50,77
400;5;4;3;3;0;20,88;24,89;5;0;50,77
400;5;4;3;4;0;20,88;24,89;5;0;50,77
400;5;4;4;3;1;20,88;24,89;0;5;50,77
300;1;3;3;2;1;24,56;18,75;0;7,5;50,82
300;0;4;1;4;3;24,56;0;15;11,25;50,82
300;1;5;5;4;2;24,56;18,75;0;7,5;50,82
300;1;4;4;4;2;24,56;18,75;0;7,5;50,82
300;1;2;2;2;1;24,56;18,75;0;7,5;50,82
300;1;2;2;4;2;24,56;18,75;0;7,5;50,82
300;1;3;3;4;2;24,56;18,75;0;7,5;50,82
300;1;5;5;2;1;24,56;18,75;0;7,5;50,82
300;1;4;4;2;1;24,56;18,75;0;7,5;50,82
400;2;3;2;2;0;20,88;23,32;6,67;0;50,87
400;2;3;2;3;0;20,88;23,32;6,67;0;50,87
400;2;3;2;4;0;20,88;23,32;6,67;0;50,87
400;0;4;0;3;2;20,88;0;20;10;50,88
400;0;3;0;3;2;20,88;0;20;10;50,88
400;0;5;0;3;2;20,88;0;20;10;50,88
400;1;3;3;4;3;20,88;18,75;0;11,25;50,88
400;0;4;1;3;3;20,88;0;15;15;50,88
400;0;2;0;3;2;20,88;0;20;10;50,88
400;1;2;2;4;3;20,88;18,75;0;11,25;50,88
400;0;4;1;2;2;20,88;0;15;15;50,88
400;1;5;5;4;3;20,88;18,75;0;11,25;50,88
400;1;4;4;4;3;20,88;18,75;0;11,25;50,88
400;0;4;1;4;4;20,88;0;15;15;50,88
200;0;5;2;3;2;28,9;0;12;10;50,9
100;0;5;2;3;1;34;0;12;5;51
300;1;5;4;4;1;24,56;18,75;4;3,75;51,06
100;0;3;1;4;1;34;0;13,33;3,75;51,08
400;1;5;4;4;2;20,88;18,75;4;7,5;51,13
400;1;5;4;2;1;20,88;18,75;4;7,5;51,13
0;0;2;2;4;3;40;0;0;11,25;51,25
0;0;5;5;4;3;40;0;0;11,25;51,25
0;0;3;3;4;3;40;0;0;11,25;51,25
0;0;4;4;4;3;40;0;0;11,25;51,25
400;1;3;2;3;1;20,88;18,75;6,67;5;51,3
300;1;5;3;3;0;24,56;18,75;8;0;51,32
300;1;5;3;2;0;24,56;18,75;8;0;51,32
300;1;5;3;4;0;24,56;18,75;8;0;51,32
400;1;5;3;4;1;20,88;18,75;8;3,75;51,38
200;1;2;2;4;1;28,9;18,75;0;3,75;51,4
200;1;4;4;4;1;28,9;18,75;0;3,75;51,4
200;1;5;5;4;1;28,9;18,75;0;3,75;51,4
200;0;4;1;4;2;28,9;0;15;7,5;51,4
200;0;4;1;2;1;28,9;0;15;7,5;51,4
200;1;3;3;4;1;28,9;18,75;0;3,75;51,4
100;0;4;2;4;2;34;0;10;7,5;51,5
100;0;2;1;2;1;34;0;10;7,5;51,5
0;0;5;4;4;2;40;0;4;7,5;51,5
100;0;2;1;4;2;34;0;10;7,5;51,5
0;0;5;4;2;1;40;0;4;7,5;51,5
100;0;4;2;2;1;34;0;10;7,5;51,5
300;0;5;2;4;4;24,56;0;12;15;51,56
300;0;5;2;3;3;24,56;0;12;15;51,56
300;0;5;2;2;2;24,56;0;12;15;51,56
400;1;5;2;4;0;20,88;18,75;12;0;51,63
400;1;5;2;2;0;20,88;18,75;12;0;51,63
400;1;5;2;3;0;20,88;18,75;12;0;51,63
300;2;3;3;4;1;24,56;23,32;0;3,75;51,63
300;2;4;4;4;1;24,56;23,32;0;3,75;51,63
300;2;5;5;4;1;24,56;23,32;0;3,75;51,63
300;2;2;2;4;1;24,56;23,32;0;3,75;51,63
200;1;5;4;3;0;28,9;18,75;4;0;51,65
200;1;5;4;4;0;28,9;18,75;4;0;51,65
200;1;5;4;2;0;28,9;18,75;4;0;51,65
0;0;3;2;3;1;40;0;6,67;5;51,67
400;2;2;2;2;1;20,88;23,32;0;7,5;51,7
400;2;5;5;2;1;20,88;23,32;0;7,5;51,7
400;2;5;5;4;2;20,88;23,32;0;7,5;51,7
400;2;3;3;4;2;20,88;23,32;0;7,5;51,7
400;2;4;4;4;2;20,88;23,32;0;7,5;51,7
400;2;3;3;2;1;20,88;23,32;0;7,5;51,7
400;2;4;4;2;1;20,88;23,32;0;7,5;51,7
400;2;2;2;4;2;20,88;23,32;0;7,5;51,7
0;0;5;3;4;1;40;0;8;3,75;51,75
400;3;3;2;2;0;20,88;24,25;6,67;0;51,8
400;3;3;2;4;0;20,88;24,25;6,67;0;51,8
400;3;3;2;3;0;20,88;24,25;6,67;0;51,8
300;0;5;1;4;3;24,56;0;16;11,25;51,82
400;0;5;1;2;2;20,88;0;16;15;51,88
400;0;5;1;4;4;20,88;0;16;15;51,88
400;0;5;1;3;3;20,88;0;16;15;51,88
300;2;5;4;3;0;24,56;23,32;4;0;51,88
300;2;5;4;4;0;24,56;23,32;4;0;51,88
300;2;5;4;2;0;24,56;23,32;4;0;51,88
200;0;5;3;3;3;28,9;0;8;15;51,9
200;0;5;3;4;4;28,9;0;8;15;51,9
200;0;5;3;2;2;28,9;0;8;15;51,9
100;0;3;2;4;3;34;0;6,67;11,25;51,92
400;2;5;4;4;1;20,88;23,32;4;3,75;51,95
0;0;5;2;3;0;40;0;12;0;52
100;0;5;3;3;2;34;0;8;10;52
0;0;5;2;2;0;40;0;12;0;52
0;0;5;2;4;0;40;0;12;0;52
300;0;4;0;4;2;24,56;0;20;7,5;52,06
300;0;2;0;4;2;24,56;0;20;7,5;52,06
300;0;5;0;4;2;24,56;0;20;7,5;52,06
300;0;3;0;4;2;24,56;0;20;7,5;52,06
300;0;4;0;2;1;24,56;0;20;7,5;52,06
300;0;3;0;2;1;24,56;0;20;7,5;52,06
300;0;5;0;2;1;24,56;0;20;7,5;52,06
300;1;4;3;4;1;24,56;18,75;5;3,75;52,06
300;0;2;0;2;1;24,56;0;20;7,5;52,06
400;0;2;0;4;3;20,88;0;20;11,25;52,13
400;0;3;0;4;3;20,88;0;20;11,25;52,13
400;0;5;0;4;3;20,88;0;20;11,25;52,13
400;1;4;3;2;1;20,88;18,75;5;7,5;52,13
400;0;4;0;4;3;20,88;0;20;11,25;52,13
